EC Number,Galaxy107-[Prokka on data 96_ tbl].txt,Galaxy108-[Prokka on data 97_ tbl].txt,Galaxy126-[Prokka on data 115_ tbl].txt,Galaxy131-[Prokka on data 120_ tbl].txt,Galaxy146-[Prokka on data 135_ tbl].txt,Galaxy157-[Prokka on data 146_ tbl].txt,Galaxy172-[Prokka on data 161_ tbl].txt,Galaxy177-[Prokka on data 166_ tbl].txt,Galaxy18-[Prokka on data 7_ tbl].txt,Galaxy197-[Prokka on data 186_ tbl].txt,Galaxy198-[Prokka on data 187_ tbl].txt,Galaxy201-[Prokka on data 190_ tbl].txt,Galaxy24-[Prokka on data 13_ tbl].txt,Galaxy241-[Prokka on data 230_ tbl].txt,Galaxy261-[Prokka on data 254_ tbl].txt,Galaxy28-[Prokka on data 17_ tbl].txt,Galaxy281-[Prokka on data 270_ tbl].txt,Galaxy289-[Prokka on data 278_ tbl].txt,Galaxy301-[Prokka on data 290_ tbl].txt,Galaxy309-[Prokka on data 298_ tbl].txt,Galaxy321-[Prokka on data 310_ tbl].txt,Galaxy345-[Prokka on data 334_ tbl].txt,Galaxy361-[Prokka on data 350_ tbl].txt,Galaxy393-[Prokka on data 382_ tbl].txt,Galaxy405-[Prokka on data 394_ tbl].txt,Galaxy417-[Prokka on data 406_ tbl].txt,Galaxy425-[Prokka on data 414_ tbl].txt,Galaxy44-[Prokka on data 33_ tbl].txt,Galaxy445-[Prokka on data 434_ tbl].txt,Galaxy465-[Prokka on data 454_ tbl].txt,Galaxy485-[Prokka on data 474_ tbl].txt,Galaxy505-[Prokka on data 494_ tbl].txt,Galaxy525-[Prokka on data 514_ tbl].txt,Galaxy53-[Prokka on data 42_ tbl].txt,Galaxy545-[Prokka on data 534_ tbl].txt,Galaxy565-[Prokka on data 554_ tbl].txt,Galaxy585-[Prokka on data 574_ tbl].txt,Galaxy605-[Prokka on data 594_ tbl].txt,Galaxy62-[Prokka on data 51_ tbl].txt,Galaxy645-[Prokka on data 634_ tbl].txt,Galaxy669-[Prokka on data 658_ tbl].txt,Galaxy73-[Prokka on data 62_ tbl].txt,Galaxy86-[Prokka on data 75_ tbl].txt,Galaxy87-[Prokka on data 76_ tbl].txt
7.2.2.-,1.1378,0.0,0.0,0.0,0.0,0.945848,0.869403,0.0,0.850949,0.905797,0.0,0.0,0.0,0.0,0.981061,1.10584,0.0,0.868035,0.0,0.94362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.662326,0.0,1.667485,0.0,0.0,0.0,0.0,1.12403,0.0,0.0,0.0
1.1.3.47,1.07143,3.7781710000000004,0.0,0.0,0.872024,0.757009,1.01792,0.0,0.806338,0.0,0.0,0.0,0.772595,0.0,0.780645,0.630952,0.0,0.0,0.0,2.083021,0.0,0.0,0.0,1.8010730000000001,0.565598,0.93617,1.04332,0.787966,0.0,1.96703,1.746973,0.0,0.804217,0.795796,0.0,0.0,0.901754,0.0,1.0,0.0,0.937126,0.0,0.0,0.699725
1.1.1.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12741,0.0,0.0,1.751016,0.0,0.0,0.0,0.824405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1.3.33,0.0,0.0,0.855932,0.0,0.0,2.504639,0.0,0.0,0.0,0.867987,0.0,0.0,0.0,0.0,0.0,0.0,0.948553,0.828829,0.0,1.750567,0.986301,0.0,0.0,0.0,0.691429,0.0,0.0,1.708357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2.1.1,0.0,4.735726,0.850993,0.0,0.0,0.0,1.715745,0.803333,0.0,0.0,0.901639,1.19476,0.0,1.721682,0.0,1.645315,2.154322,0.0,0.0,0.853731,0.0,0.0,0.905844,0.788274,0.0,0.0,0.0,0.827893,0.849727,0.0,0.0,0.837662,0.0,0.0,0.0,0.0,1.783511,0.0,2.41559,0.0,0.0,1.501452,0.986577,0.969112
5.3.3.4,0.0,0.0,0.0,0.0,0.0,0.954225,0.925532,0.0,0.0,0.0,0.0,0.0,2.4816000000000003,0.0,0.0,0.0,0.0,0.868056,0.0,0.898507,0.0,0.0,1.5881750000000001,0.0,0.0,0.0,0.0,0.0,0.951613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77381,0.0,0.643533,0.0,0.0,0.894389,1.12261,0.0
2.5.1.147,0.859756,0.0,0.942966,0.0,0.0,0.0,0.849275,0.83844,0.0,0.0,0.0,0.826347,0.0,0.0,0.0,0.934579,0.727273,0.0,0.0,0.862687,0.0,0.0,0.801325,0.825581,0.647059,0.0,0.0,3.100482,0.0,0.83557,1.00388,0.0,0.0,1.8023989999999999,0.0,1.04727,0.86262,0.0,0.964968,0.0,0.0,0.0,0.0,0.0
3.2.1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958084,0.0,0.0,0.0,0.0,0.0,0.855956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4.1.25,0.897163,0.932476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848024,0.0,0.0,0.0,0.0,0.811321,0.0,0.80456,1.7813819999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891892,0.0,1.655343,0.0,0.0,0.0,0.0,0.940984,0.0,0.0,0.0,0.0,0.0,0.807808,1.889469,0.0,0.0
1.17.7.1,0.0,0.953737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.095998,0.0,0.0,0.851211,0.0,0.0,0.0,2.05293,0.0,0.838323,0.0,0.0,1.39168,0.0,0.0,0.0,0.0,0.905405,0.0,0.875,0.0,0.0,1.49851,0.0,0.777429,0.0,1.01786,0.0,0.0,0.0,2.8505320000000003,1.01667,0.917808,0.0
1.14.99.65,0.0,0.0,0.0,0.0,0.0,0.805882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939394,0.0,1.34132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08696,0.0,0.0,0.0,0.0,0.0
1.1.1.184,0.766667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832898,0.841727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18448,0.0,0.0,2.331471,0.0,0.0
6.3.5.11,0.872054,0.889251,0.0,0.0,0.883459,0.0,0.0,0.0,0.0,0.0,0.988462,0.0,0.0,0.0,0.0,0.0,1.43182,0.891641,1.703751,0.795181,0.0,0.0,0.0,0.872881,0.0,0.0,0.536667,0.0,0.937294,0.0,0.0,0.0,0.913462,0.0,0.0,0.0,0.0,0.0,0.989831,0.0,0.0,1.17358,0.0,0.0
2.4.1.25,1.7680470000000001,0.0,0.974359,0.0,1.12409,0.0,4.073845,0.0,0.862319,0.0,1.612546,0.807087,0.0,0.0,1.640457,2.679017,0.808271,1.88625,0.0,1.739298,0.641944,0.0,0.0,0.0,0.0,1.708158,0.0,1.578277,0.914966,0.0,0.0,1.597591,0.0,0.0,0.0,0.882911,0.876448,0.0,0.878104,0.0,2.556908,0.0,0.0,0.0
1.2.1.68,0.0,0.915441,0.0,0.0,0.0,0.0,2.1320550000000003,1.6312259999999998,0.0,0.0,0.0,0.0,0.84918,0.0,0.0,0.970779,0.0,0.0,0.809942,1.671253,0.844358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868339,0.879845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.738103,0.0
3.1.1.2,1.997788,2.173913,1.12879,1.10305,0.0,0.888136,0.0,0.0,0.900709,0.0,0.0,1.772354,0.574074,0.0,0.0,0.0,1.07483,0.0,0.662304,0.879154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955882,0.840708,0.0,0.97411,0.0,0.865889,0.0,0.0,0.0,0.0,0.858044
1.2.1.10,0.0,0.0,0.0,0.0,0.0,0.869732,1.00697,0.0,0.0,0.0,0.0,0.0,2.374289,0.70625,0.0,0.0,1.844205,1.71719,0.953237,0.773414,0.840979,0.0,0.0,2.754109,0.0,0.0,1.7896130000000001,1.708562,0.0,0.940741,0.669421,0.0,0.862676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.886835,3.56021,0.88125,0.93865
2.7.1.113,0.0,0.0,0.0,0.0,1.16236,0.0,0.0,0.0,0.0,0.0,0.847561,0.805419,0.0,0.947917,0.0,0.0,0.0,0.0,0.0,0.939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5.1.56,0.0,0.0,0.0,0.0,0.0,2.57084,0.0,0.0,0.940559,0.0,0.0,0.0,0.0,0.0,0.0,0.883562,0.0,0.0,0.0,0.806061,0.812925,0.0,0.0,0.0,0.972763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892086,0.747253,0.0,0.0,0.0,0.0,1.06984,0.0,0.0,0.0,0.0,0.0
3.1.26.12,0.0,2.074093,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03327,2.6569570000000002,0.0,0.873874,0.0,0.0,1.6600000000000001,0.863222,0.0,0.0,0.0,1.13834,0.0,1.18561,0.903226,0.0,0.0,0.0,0.0,0.0,0.868966,0.0,0.0,0.0,0.0,0.0,1.859673,0.0,0.0,0.0,1.05694,0.758347
1.1.1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818996,0.0,0.0,0.0,0.0,0.0,0.0,0.883436,0.0,0.0,0.0,0.853868,0.0,0.0,0.0,0.846608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991667,0.0,0.0
1.3.8.11,0.888889,0.0,0.0,0.0,0.9,0.0,1.809051,0.0,0.0,0.0,0.0,0.0,3.779738,0.0,0.0,0.0,0.0,0.0,0.0,2.012245,0.800738,0.0,0.0,1.718855,0.0,0.769231,1.90515,0.936455,0.0,0.94697,0.958904,0.0,1.916471,0.0,0.0,0.664516,0.419244,0.0,0.0,0.0,0.0,0.950877,2.920191,0.0
1.1.1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6122239999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.821538,0.875796,0.0,0.0,0.824615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686636,0.0,0.0,0.0,0.0,0.797927,0.0,0.0,0.0,0.0,0.0
5.1.1.20,0.0,0.0,0.0,0.812298,0.933333,0.0,0.883582,2.635142,0.0,0.875,1.686007,0.0,0.0,0.0,0.430508,1.802574,1.96811,0.948148,1.03876,0.901538,2.4419649999999997,0.0,0.0,0.0,0.0,1.19623,0.890511,0.0,1.986168,0.814286,0.0,0.0,0.831288,0.819018,0.907473,0.0,0.609223,0.0,0.0,0.0,0.0,1.09375,0.897338,0.0
1.4.3.-,0.0,0.0,0.0,0.0,1.862624,0.0,0.894915,0.0,0.860377,0.0,0.0,0.990415,0.0,0.0,1.03704,1.787332,0.70082,1.62581,0.965278,2.579667,0.0,0.0,1.810136,0.771186,0.0,0.8,0.0,0.771831,1.593132,0.886435,0.0,0.0,0.850299,0.0,0.0,1.02749,1.724104,0.0,0.0,0.0,0.0,1.03972,0.0,0.0
1.1.1.31,0.877483,1.772693,0.0,0.811146,2.04689,0.0,2.173974,0.0,0.0,0.0,0.0,2.002249,2.250031,0.665127,0.0,0.8125,1.03802,1.38742,0.0,1.87825,0.0,0.0,1.75655,0.0,0.0,0.676056,0.85,1.719865,0.856688,0.0,1.09328,0.0,0.0,0.0,0.829268,0.902655,1.6682739999999998,0.0,0.795506,0.0,0.0,0.829032,1.03937,0.914842
2.1.1.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8179,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.870307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1.21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877612,0.0,0.0,0.0,0.0,0.0,0.882943,0.0,0.903727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.865915,0.0,0.0,0.0,0.0,0.980066
4.1.2.22,0.0,0.0,0.0,0.0,0.750988,0.0,2.06039,0.93038,0.0,0.0,0.792105,0.0,0.936455,0.0,0.0,0.0,0.811355,0.0,0.0,0.934783,0.0,0.0,0.0,0.0,0.634249,0.956376,0.0,0.888889,0.0,0.0,0.0,0.0,1.590274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02734,0.0,0.0,0.0
4.3.1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887372,0.0,0.0,0.0,0.0,1.03261,0.0,0.0,0.0,0.0,3.085197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2.1.70,0.0,0.0,0.0,0.844156,0.0,0.0,0.835821,0.0,0.0,0.0,1.856468,0.0,0.0,0.0,0.818681,0.926154,0.0,0.0,0.825095,0.807453,0.0,0.0,0.951724,0.907285,0.774929,0.0,0.0,1.03887,0.0,0.932203,0.0,1.6791399999999999,0.0,0.0,0.0,0.879085,0.865031,0.0,0.0,0.0,1.03226,3.503331,1.05859,0.801556
1.14.12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785479,0.0,0.0,0.894081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3.1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.823834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961847,0.0,0.0,0.865625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2.1.156,0.0,0.0,0.0,0.0,0.0,0.0,0.854671,0.0,0.0,0.0,0.0,0.0,0.0,1.01333,0.0,0.0,0.0,0.856749,0.0,0.877743,0.0,0.0,0.0,0.0,1.08955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06007,0.0,0.0
5.1.3.23,0.0,0.0,0.0,0.0,0.919872,0.948805,0.0,1.04,0.0,0.0,0.0,0.812121,0.0,0.0,0.766197,1.8377,0.0,0.975177,0.0,0.855799,0.0,0.0,0.0,0.0,0.878378,0.853448,0.0,0.0,0.0,0.0,0.0,0.662791,0.0,0.0,0.0,0.0,1.05639,0.0,0.0,0.0,0.0,0.0,1.05743,0.0
4.2.3.155,0.624535,0.0,0.0,0.0,1.14097,0.814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21472,0.0,0.858934,0.0,0.0,0.0,0.0,0.0,0.863095,0.0,0.831832,0.0,0.0,0.978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7.8.24,0.0,0.0,0.830827,0.0,0.794007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742574,0.0,0.837748,0.856187,2.550319,0.0,0.0,0.0,0.0,0.0,0.0,0.888889,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3.1.9,0.0,1.32819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922619,0.0,0.0,0.0,0.0,0.816832,0.0,0.0,0.0,0.904255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2.2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1.13.-,0.0,0.0,0.0,0.804795,0.0,0.936455,0.0,0.0,0.0,0.0,0.0,0.0,0.996416,0.762238,0.0,0.0,0.916905,0.0,0.0,1.676365,0.0,0.0,0.0,0.0,0.0,0.866469,0.0,0.0,0.0,0.0,0.0,0.791946,0.980843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1292290000000005,0.0,0.0
3.4.14.13,1.7722220000000002,0.0,0.0,0.0,0.0,0.0,2.13248,0.0,0.0,0.0,0.0,0.987879,1.51986,0.871069,0.0,0.834337,0.0,0.986207,0.0,1.347,0.0,0.0,0.0,1.1194,0.0,0.923323,0.0,0.0,0.0,0.0,0.0,0.832727,0.952681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65055,0.0,0.0
6.4.1.6,0.0,0.0,0.0,0.0,0.847134,0.0,0.0,0.0,0.0,0.0,0.726161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904988,0.0,0.825215,0.0,0.0,0.0,0.0,0.828829
5.1.3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821114,1.02105,1.7474159999999999,0.0,0.809783,0.0,0.0,0.84,0.0,0.949206,0.0,0.0,0.0,0.0,0.0,0.0,0.844444,0.0,0.0,1.690106,0.0,0.0,0.877419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7.7.12,0.0,0.864583,1.75765,0.0,0.955556,0.0,0.70516,0.0,0.0,0.841463,0.0,0.0,0.882353,1.539121,0.921986,0.0,0.0,1.651588,1.12644,0.91746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4689099999999997,1.811464,0.0,0.0,1.937149,0.0,0.0,0.0,0.0,0.0,0.0,1.16601,0.0,0.891176,1.9611770000000002,0.0,0.0
3.1.1.23,0.840237,0.835526,0.0,0.0,0.771167,0.0,0.716814,0.0,0.938127,0.0,1.858773,0.841808,0.0,0.0,1.891156,0.0,2.812783,1.672897,0.0,0.911111,0.816514,0.0,1.770659,1.09653,0.0,0.803448,1.17045,0.825949,0.684848,1.532008,0.0,0.828221,0.0,0.0,0.0,0.539249,0.0,0.0,0.0,0.0,0.848276,2.26254,1.16206,0.757669
6.3.2.34,0.832335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472656,1.452849,1.6742620000000001,0.0,0.96,1.878301,0.0,0.806897,1.889843,1.858895,0.531469,0.0,0.0,0.0,0.0,0.0,0.0,1.758803,0.0,1.6604679999999998,0.0,0.0,0.0,0.0,0.888462,1.721665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792969
2.7.8.23,0.0,0.0,0.0,0.0,0.0,0.0,2.66818,0.0,0.0,0.0,0.0,2.168536,1.32571,0.0,0.0,0.815934,0.0,1.11284,0.0,0.968153,0.0,0.0,0.0,0.0,0.0,0.0,1.03162,0.0,0.0,0.0,0.0,0.0,1.25408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820059,0.0
2.1.3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824841,0.0,0.0,0.0,0.0,0.0,0.993631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.14.12.19,0.0,0.90429,0.811209,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.820312,1.06767,0.0,1.699294,0.0,0.0,0.977707,0.0,0.0,1.20809,0.0,0.0,0.677665,0.0,0.0,0.0,1.07343,0.0,0.943038,2.943397,0.0,0.782007,0.0,0.0,0.0,1.7488739999999998,0.0,0.0,0.0,0.0,0.0
4.4.1.16,0.0,0.990132,0.825342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951923,0.979798,0.842105,0.0,0.0,0.0,0.0,0.0,0.0,0.882166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614478,0.0,0.0,1.0361,0.0,0.0,0.0,0.0,0.0
1.4.1.23,0.992519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.739735,0.0,0.0,0.0,0.0,1.42049,0.0,0.0,0.0,0.0,0.0,0.844106,0.0,0.0,0.0,0.0,1.02759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8.3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884507,0.0,0.0,0.86859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4.2.59,0.0,0.0,0.0,0.0,0.0,0.0,1.59598,0.0,0.744526,0.0,0.0,0.0,0.0,0.676393,1.453328,0.0,0.0,0.0,0.0,0.50641,0.0,0.0,0.0,1.421736,0.0,0.0,0.0,0.0,0.0,0.531773,0.0,0.0,0.0,0.459302,0.0,0.721461,0.0,0.0,0.781369,0.0,0.0,1.61923,0.0,0.0
1.2.1.59,0.0,0.0,0.0,0.0,0.0,0.902724,0.0,0.0,0.0,0.0,0.0,0.0,0.984568,0.0,0.0,0.0,0.0,0.852941,0.0,0.954984,0.0,0.0,1.04215,0.0,0.0,0.0,0.0,0.0,0.0,0.853282,0.0,0.0,0.0,0.0,0.0,0.0,1.01754,0.0,1.14815,0.0,0.0,1.05648,0.0,0.0
1.1.1.410,0.85192,0.0,0.838816,0.0,0.0,0.0,2.2876469999999998,0.826531,1.1362,0.0,0.0,0.0,0.0,0.0,0.89701,1.7353459999999998,0.0,0.0,1.712047,0.942122,0.0,0.0,0.777778,0.766551,0.0,0.0,0.0,2.957842,0.0,0.993243,0.687861,0.0,0.0,0.0,0.0,0.0,0.776892,0.0,0.943636,0.0,0.868571,1.12411,0.0,0.77918
3.1.7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847761,0.0,0.893891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4.1.-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.730335,0.0,0.0,0.905303,0.0,0.0,0.0,0.983819,0.0,0.0,0.0,0.807571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926686,0.0,0.0,0.0
6.2.-.-,0.0,0.0,0.866667,0.0,0.794366,0.0,1.07197,0.0,0.0,0.0,0.892734,0.0,1.00881,0.793651,0.0,1.15209,0.0,0.0,0.0,1.25974,0.944196,0.0,0.772532,0.815249,0.929825,0.0,0.0,0.0,0.0,0.926518,0.0,0.641667,1.07609,0.0,0.0,0.816754,0.0,0.0,0.0,0.0,0.0,1.70595,0.0,0.826715
3.4.13.9,1.788322,0.0,0.909366,0.0,1.09524,0.705167,5.655114,1.724666,4.754681,0.0,0.0,0.823333,0.78157,0.912621,0.0,0.0,1.10104,1.454742,0.0,0.896104,1.6748919999999998,0.0,0.0,1.905189,2.884352,0.0,0.960938,3.493135,0.0,2.558611,0.923767,0.923077,0.930796,0.0,0.793333,0.0,1.787312,0.0,0.945763,0.0,2.669111,2.6289,0.0,0.0
1.14.15.11,0.0,0.0,0.0,0.0,0.0,0.0,0.869565,0.0,0.0,0.0,0.0,0.0,3.3171749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.915309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842447,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.17039,0.0,0.0
2.1.1.166,0.0,1.07071,0.0,0.0,0.0,0.0,2.585222,0.899054,0.0,0.842105,0.0,0.0,0.0,2.070535,1.01413,0.852071,1.37525,1.2,0.876582,1.925557,0.916667,0.0,0.0,3.251699,0.838608,1.416312,0.852459,0.961404,0.816712,0.875486,0.0,0.911672,0.884848,0.0,1.0386,0.0,1.0274,0.0,1.1461,0.0,0.91092,2.426079,0.85,0.0
2.7.8.36,2.586023,0.0,0.919614,0.0,1.675331,0.0,0.0,0.0,0.0,0.0,0.824281,1.669292,2.170556,0.0,0.883162,0.82337,0.0,0.0,3.7659469999999997,2.487104,0.0,0.0,0.0,0.884354,1.00383,0.0,0.0,0.0,0.0,1.8868170000000002,0.959184,0.0,2.093044,0.0,0.0,0.0,0.984733,0.0,0.0,0.0,0.0,0.706704,0.831063,0.0
4.2.1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923841,0.0,0.0,0.0,0.0,0.0,0.0,0.810458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908784,0.0,0.0,0.0,0.0,0.851145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801187,0.0,0.0
1.5.1.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05686,0.0,0.0,0.0,0.0,0.769042,0.930921,0.0,0.809836,0.0,0.0,0.0,0.890244,0.0,0.0,0.973485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894428,0.0,0.0
1.1.1.391,1.10606,0.0,0.0,0.820809,0.77918,0.835484,0.853012,0.0,0.0,0.0,0.0,2.601414,0.0,0.862179,2.639838,2.7392950000000003,0.0,0.856698,0.0,0.967213,2.020292,0.0,0.925926,3.262119,1.10069,0.895683,0.870091,0.810526,0.0,1.7517239999999998,0.801858,0.0,0.835249,1.606676,0.903704,0.827893,1.714132,0.0,0.0,0.0,0.832947,1.75906,0.0,0.0
